OBJECTID,OID_,OBJECTID_1,title,category,target,weapon,killedinac,injured,datetimest,ORIG_OID,POINT_X,POINT_Y
-1,,950,IED EXPLOSION RPT,IED,Friendly,Unknown,0,4,12/28/2014 0:00:00,950,597033.464142787503079,4044658.634137065149844
-1,,951,IED EXPLOSION RPT,IED,Friendly,Unknown,0,3,12/28/2014 0:00:00,951,605987.081183538539335,4055519.085354153532535
-1,,952,DIRECT FIRE RPT,Direct Fire,Friendly,Small Arms,1,1,12/28/2014 0:00:00,952,596226.951206024270505,4053202.252259742002934
-1,,953,DIRECT FIRE RPT,Direct Fire,Friendly,Small Arms,9,5,12/28/2014 0:00:00,953,595926.098151279031299,4045738.829786063637584
-1,,954,DIRECT FIRE RPT,Direct Fire,Friendly,Small Arms,0,1,12/28/2014 0:00:00,954,604579.171730798436329,4052709.943664595950395
-1,,955,INDIRECT FIRE RPT,Indirect Fire,Friendly,Small Arms,2,0,12/28/2014 0:00:00,955,602303.663682153797708,4051983.149773366283625
-1,,956,INDIRECT FIRE RPT,Indirect Fire,Friendly,Mortar,1,9,12/29/2014 0:00:00,956,601379.003168374183588,4050884.829421637579799
-1,,957,INDIRECT FIRE RPT (Rocket),Indirect Fire,Friendly,Rocket,5,1,12/29/2014 0:00:00,957,597195.710413699154742,4052700.611720149405301
-1,,958,DIRECT FIRE RPT,Direct Fire,Friendly,Small Arms,4,9,12/29/2014 0:00:00,958,593848.616027530981228,4050158.744989865925163
-1,,959,DIRECT FIRE RPT,Direct Fire,Friendly,Small Arms,5,5,12/29/2014 0:00:00,959,596440.375621366081759,4045639.593077217228711
-1,,960,ATTACK RPT,Attack,Neutral,Small Arms,8,9,12/29/2014 0:00:00,960,599070.201930530136451,4050486.081906768493354
-1,,961,INDIRECT FIRE RPT,Indirect Fire,Friendly,Mortar,5,9,12/29/2014 0:00:00,961,598626.312702057650313,4050256.235686040949076
-1,,962,DIRECT FIRE RPT,Direct Fire,Friendly,Small Arms,8,5,12/29/2014 0:00:00,962,596194.733438050840050,4045941.104594672098756
-1,,963,CACHE FOUND/CLEARED RPT,Cache Found Cleared,Enemy,Unknown,0,6,12/29/2014 0:00:00,963,597027.188847295474261,4046684.728078525047749
-1,,964,INDIRECT FIRE RPT,Indirect Fire,Friendly,Small Arms,0,2,12/29/2014 0:00:00,964,595324.394392129965127,4054011.692040521651506
-1,,965,DIRECT FIRE RPT,Direct Fire,Friendly,Small Arms,0,0,12/29/2014 0:00:00,965,596678.590679878368974,4051782.851331674493849
-1,,966,DIRECT FIRE RPT,Direct Fire,Friendly,Small Arms,8,1,12/29/2014 0:00:00,966,595156.984701701090671,4052934.941821679938585
-1,,967,DETAIN RPT,Detain,Neutral,Unknown,0,0,1/2/2015 0:00:00,967,602971.594915783032775,4051962.394625506829470
-1,,968,SURVEILLANCE RPT,Surveillance,Enemy,Unknown,1,0,12/29/2014 0:00:00,968,604835.713283390738070,4051237.695138825103641
-1,,969,ESCALATION OF FORCE RPT,Other,Enemy,Small Arms,1,1,12/29/2014 0:00:00,969,604540.055827099364251,4053209.849683791864663
-1,,970,CACHE FOUND/CLEARED RPT,Cache Found Cleared,Enemy,Unknown,0,5,12/29/2014 0:00:00,970,596534.360023212269880,4045777.984696173574775
-1,,971,DIRECT FIRE RPT,Direct Fire,Friendly,Small Arms,1,0,12/29/2014 0:00:00,971,594955.383483207668178,4051709.467694756109267
-1,,972,ATTACK RPT,Attack,Enemy,Small Arms,0,8,12/29/2014 0:00:00,972,601106.740995109896176,4049871.726626333314925
-1,,973,IED EXPLOSION RPT (PBIED),IED,Friendly,PBIED,8,8,12/29/2014 0:00:00,973,598534.895905478857458,4049878.567267614416778
-1,,974,ATTACK RPT,Attack,Friendly,Rocket,1,1,12/29/2014 0:00:00,974,602891.494097375893034,4053071.951202059164643
-1,,975,ATTACK RPT,Attack,Neutral,Small Arms,0,0,12/29/2014 0:00:00,975,604410.478483206708916,4051851.514453905168921
-1,,976,ARREST RPT,Arrest,Enemy,Unknown,5,0,12/29/2014 0:00:00,976,598291.441571366507560,4052083.608097828458995
-1,,977,IED EXPLOSION RPT,IED,Friendly,VOIED,2,2,12/29/2014 0:00:00,977,596659.095998060656711,4053437.994869092945009
-1,,978,ARREST RPT,Arrest,Enemy,Unknown,8,8,12/29/2014 0:00:00,978,600461.912430884549394,4049776.044651794712991
-1,,979,INDIRECT FIRE RPT,Indirect Fire,Friendly,Mortar,9,1,12/29/2014 0:00:00,979,596390.026945168152452,4053036.237780003808439
-1,,980,INDIRECT FIRE RPT,Indirect Fire,Friendly,Small Arms,3,2,12/29/2014 0:00:00,980,604562.559990264126100,4053362.489220416173339
-1,,981,INDIRECT FIRE RPT,Indirect Fire,Friendly,Mortar,1,4,12/29/2014 0:00:00,981,596711.590112328878604,4045331.028608366847038
-1,,982,DIRECT FIRE RPT,Direct Fire,Friendly,VOIED,0,9,12/29/2014 0:00:00,982,601856.006407854147255,4050761.506951162591577
-1,,983,ESCALATION OF FORCE RPT,Other,Neutral,Small Arms,1,5,12/29/2014 0:00:00,983,597487.213805239181966,4045804.683681895956397
-1,,984,IED EXPLOSION RPT,IED,Friendly,Unknown,8,3,12/29/2014 0:00:00,984,606202.025165176833980,4055123.663813280407339
-1,,985,DIRECT FIRE RPT,Direct Fire,Friendly,Small Arms,1,0,12/29/2014 0:00:00,985,598119.813301229150966,4051843.131596870720387
-1,,986,MINE STRIKE RPT,Mine,Friendly,Mine,2,1,12/29/2014 0:00:00,986,603938.756871782941744,4052430.550781428348273
-1,,987,INDIRECT FIRE RPT,Indirect Fire,Friendly,Small Arms,8,9,12/29/2014 0:00:00,987,603406.101356302853674,4050859.459899339359254
-1,,988,INDIRECT FIRE RPT,Indirect Fire,Friendly,Mortar,2,9,12/30/2014 0:00:00,988,602499.628912213142030,4050050.120571328327060
-1,,989,INDIRECT FIRE RPT,Indirect Fire,Friendly,Small Arms,1,2,12/30/2014 0:00:00,989,604600.118768496206030,4053688.818208628799766
-1,,990,ARREST RPT,Arrest,Enemy,Unknown,2,7,12/30/2014 0:00:00,990,597456.420958432718180,4048393.629766537807882
-1,,991,IED EXPLOSION RPT,IED,Friendly,VOIED,7,9,12/30/2014 0:00:00,991,599442.478287632693537,4050923.446510497014970
-1,,992,DETAIN RPT,Detain,Enemy,Unknown,9,8,12/30/2014 0:00:00,992,599995.220436444273219,4049925.594531699083745
-1,,993,DIRECT FIRE RPT,Direct Fire,Friendly,Small Arms,5,9,12/30/2014 0:00:00,993,602078.264773637405597,4051016.036308910697699
-1,,994,SAFIRE RPT,Small Arms Fire,Friendly,Small Arms,0,8,12/30/2014 0:00:00,994,598242.614706058870070,4049012.836302164010704
-1,,995,CACHE FOUND/CLEARED RPT,Cache Found Cleared,Enemy,Unknown,9,2,12/30/2014 0:00:00,995,603720.248799024499021,4053888.238157898187637
-1,,996,SAFIRE RPT,Small Arms Fire,Friendly,Small Arms,2,1,12/30/2014 0:00:00,996,604259.878197528771125,4052748.486835157033056
-1,,997,DIRECT FIRE RPT,Direct Fire,Friendly,Small Arms,9,2,12/30/2014 0:00:00,997,605427.164111747057177,4053508.717199068982154
-1,,998,DIRECT FIRE RPT,Direct Fire,Enemy,Mortar,9,2,12/30/2014 0:00:00,998,596254.310398498200811,4053518.076504954602569
-1,,999,DIRECT FIRE RPT,Direct Fire,Friendly,Small Arms,2,7,12/30/2014 0:00:00,999,602249.783308543032035,4048818.683286244049668
-1,,1000,CACHE FOUND/CLEARED RPT,Cache Found Cleared,Enemy,Unknown,9,0,12/30/2014 0:00:00,1000,604391.010496898787096,4052126.392596334218979
